entropy,dataset
1.9247270753416798e-08,GE
3.3746409293401185e-05,GE
1.5261051662486942e-07,GE
1.6443952121550403e-05,GE
0.00031211872574863264,GE
1.0525720926983638e-05,GE
1.016312782487254e-06,GE
2.5923803552866893e-06,GE
1.923123185248474e-11,GE
0.004670475364489118,GE
2.7673419992605863e-12,GE
2.1799548274250626e-10,GE
7.652336330831593e-11,GE
5.0520215758872584e-08,GE
0.0005883039008199505,GE
9.204978844610747e-06,GE
8.074528326358959e-05,GE
2.189056296487103e-05,GE
0.0006919550533285435,GE
3.7727201226443657e-06,GE
5.925644776158813e-11,GE
6.175450522090372e-05,GE
5.330790344150899e-07,GE
0.00021127773632219154,GE
0.0010933119814499118,GE
2.3159613711583563e-06,GE
8.77314784642446e-14,GE
0.0007079208618703347,GE
6.393122666441461e-05,GE
0.23262062632475192,GE
4.997767782997722e-09,GE
8.044338378659812e-07,GE
7.293701657660196e-08,GE
0.060226978028408346,GE
1.439552658026385e-09,GE
6.163267352633833e-05,GE
2.0650768264688048e-10,GE
1.1389303949806737e-06,GE
2.1935054484541533e-09,GE
1.9184328704857447e-07,GE
0.0019757764882371923,GE
0.9495800131545165,GE
4.8237505308489224e-05,GE
1.3469814743004846e-05,GE
0.000916513025584282,GE
1.4130920393550562e-05,GE
6.264583278401258e-10,GE
2.7829703461699283e-05,GE
2.190156394313506e-05,GE
0.00012509942138896763,GE
3.6190318608423467e-07,GE
7.290227798103082e-09,GE
0.0011271809055944338,GE
1.3434424930744174e-08,GE
9.377285964916546e-05,GE
0.0018688584654339693,GE
0.9710461389529887,GE
0.002420768262006943,GE
0.0010828670630856994,GE
0.1778019857151517,GE
0.003849999857257249,GE
8.056760289343505e-09,GE
4.746709230894426e-14,GE
2.332270991983656e-05,GE
6.960122204861826e-05,GE
0.00029439689400399246,GE
0.00020072778436958094,GE
3.547306126156851e-06,GE
0.006088025371180931,GE
2.346531042487025e-06,GE
2.2153362260523117e-11,GE
4.0454559386879905e-14,GE
0.5929657099401233,GE
1.3892021905965138e-05,GE
4.084140322534649e-05,GE
1.2092230575551711e-06,GE
0.049736482252788525,GE
0.014025413901385968,GE
0.00014018326671018873,GE
0.0006105293354405245,GE
0.001999747957640966,GE
4.741579774127458e-06,GE
1.0362595328651358e-06,GE
1.9607380213409696e-06,GE
0.0001313225847202239,GE
0.04214170774043888,GE
3.388523755598203e-05,GE
2.3133003266106634e-06,GE
1.3285633307715483e-05,GE
0.03094745948646598,GE
1.3831289709268867e-07,GE
1.1414517646745896e-08,GE
7.18776904201238e-05,GE
2.6242924416160627e-06,GE
5.974724327932341e-09,GE
5.5909805650658546e-11,GE
4.958373403285523e-06,GE
0.0002625440712986496,GE
0.0017201185855478848,GE
4.931127787184666e-05,GE
0.00011523849276893241,GE
0.011638857995744743,GE
2.0498184986698696e-08,GE
0.013799142676517728,GE
2.910566503816093e-10,GE
2.579893885292216e-05,GE
3.781180463998256e-12,GE
2.875097591057052e-06,GE
6.626238395247178e-06,GE
0.6654438604207988,GE
6.17067101117122e-07,GE
3.992131225993606e-11,GE
0.01597526820565542,GE
0.014002353512076324,GE
7.780361421871592e-07,GE
1.2106814643540274e-05,GE
1.5033702903043228e-08,GE
2.215285880664855e-08,GE
0.04150833365626439,GE
1.8713421012552356e-11,GE
0.00011425440897374529,GE
3.7362789404077053e-07,GE
4.074914808356052e-06,GE
1.876050276979235e-08,GE
4.2666530606887507e-07,GE
5.442297245142516e-14,GE
8.590050912038495e-09,GE
8.179097512932145e-11,GE
0.008742383272668193,GE
4.0595824733709165e-10,GE
1.9157321624086427e-06,GE
1.4103074160460487e-07,GE
9.510666058036281e-05,GE
4.491881989970642e-07,GE
0.001992341508524476,GE
0.017898615248332937,GE
1.0710112897678267e-06,GE
2.289729225599268e-07,GE
0.03040596185050289,GE
2.9208908015941134e-08,GE
0.005404282149493561,GE
2.6587273866816527e-10,GE
6.448158786486863e-08,GE
6.69251939530775e-08,GE
3.177572167786422e-08,GE
2.646849706218292e-05,GE
7.017238317325022e-07,GE
3.4788857479184233e-07,GE
6.538038166920894e-10,GE
1.8743358654704024e-09,GE
0.010266879943734881,GE
7.291557917016459e-09,GE
1.2800279952627024e-10,GE
8.568331098978611e-05,GE
4.9878596297716024e-05,GE
1.5895586626652715e-07,GE
0.0015464545787916835,GE
9.160618912060098e-07,GE
0.00011161660846497789,GE
1.7411086651710458e-05,GE
5.4581572289230744e-06,GE
2.047549838215754e-08,GE
8.223516116807638e-09,GE
2.3921178700904845e-06,GE
0.0005580034550661981,GE
2.3460453381258867e-07,GE
4.0195675850275736e-10,GE
1.0795851837545655e-08,GE
0.002225193799133554,GE
2.1045181837435877e-09,GE
0.00027400605579088724,GE
1.2471861608397814e-06,GE
0.0009438394977249506,GE
0.4644091601573248,GE
2.6675660471676714e-10,GE
0.002192254528445549,GE
1.1858944837182771e-12,GE
1.6733665822635315e-06,GE
0.027892744057961015,GE
1.2091134095925315e-09,GE
0.0005941718205537644,GE
0.00010205705908944687,GE
8.743965799932662e-07,GE
1.02909093726052e-06,GE
0.01753267659398909,GE
5.9912377282114924e-05,GE
4.942798873083372e-12,GE
6.0726762561056395e-05,GE
9.60862461520008e-09,GE
3.94542821836227e-05,GE
2.7819151777618044e-05,GE
0.00590581823219704,GE
1.5602641436419734e-07,GE
2.645263038517781e-07,GE
0.0026122599283190783,GE
1.1317041406884977e-06,GE
1.3392726186498977e-06,GE
2.1805333993735926e-09,GE
2.0016109031609854e-05,GE
5.442476457716493e-07,GE
0.04166931222499407,GE
0.00020326757587712437,GE
1.0648473654066916e-06,GE
0.0035647719099858362,GE
3.034893190343333e-11,GE
1.679191096549702e-10,GE
8.042883296229984e-05,GE
1.9936666533965455e-08,GE
1.5011483958772767e-07,GE
0.028841982057755573,GE
0.0010243516393598309,GE
2.557454070385601e-06,GE
0.12263451403054998,GE
0.0001634600942523375,GE
6.672704365231218e-11,GE
1.1889231025371302e-06,GE
5.079903920698127e-07,GE
5.8531204360407996e-05,GE
0.017478596550826984,GE
2.7457838952801965e-06,GE
2.235698762810281e-05,GE
0.00018587127748960483,GE
0.0001677093798385258,GE
1.9865606649576375e-05,GE
2.488912211456994e-05,GE
0.21061598851858634,GE
9.572659363168667e-05,GE
9.013437090880817e-10,GE
3.7654939355402385e-05,GE
7.878710119578879e-12,GE
1.9639387415736052e-13,GE
0.09612725227110273,GE
1.2734826641785574e-10,GE
5.948349497160464e-05,GE
3.433414364539861e-07,GE
5.564032242176717e-08,GE
2.440994664130277e-07,GE
7.464941293885695e-09,GE
1.8598404873412362e-10,GE
0.0003398697150187737,GE
1.6270973733668617e-08,GE
0.0001292505410040708,GE
5.509634353434039e-08,GE
0.0033286753577337048,GE
8.149867289213959e-05,GE
0.0014706558111383069,GE
8.63962676183325e-06,GE
4.1346614935838855e-07,GE
0.9800016669967304,GE
0.0008563687256978704,GE
3.6257770773414424e-09,GE
1.5235215004720478e-07,GE
4.659286917431146e-06,GE
0.9996674297370951,GE
4.526545121229426e-06,GE
0.018643586094782887,GE
0.00017437989240384012,GE
0.033170383301879394,GE
0.013405275447578432,GE
1.907653115338167e-05,GE
8.06008362664687e-12,GE
6.05521828801071e-07,GE
2.8867086071545473e-05,GE
0.00026662425090007993,GE
2.751945736838192e-13,GE
1.1227184467303572e-06,GE
0.17919889521609714,GE
1.0362194984527752e-08,GE
0.0505395785034779,GE
3.1834257502634257e-07,GE
4.487352150455526e-11,GE
0.0007995974115213887,GE
0.00023571841236986994,GE
1.4786204738332596e-12,GE
4.925848464374585e-05,GE
0.014242090585787636,GE
2.5549974596381074e-10,GE
0.0034160826954392066,GE
1.5632244324859044e-07,GE
9.045870645634958e-05,GE
6.272014127501199e-08,GE
4.741061454967973e-08,GE
1.5084600668780737e-07,GE
3.2374645400678545e-07,GE
1.3022577083821951e-08,GE
3.023038665292711e-10,GE
4.0350655179451243e-07,GE
3.3677679973393585e-07,GE
4.0193771388976166e-10,GE
6.11409623124798e-11,GE
1.3282362971351777e-06,GE
6.140143950440506e-07,GE
3.480422284190743e-11,GE
1.5169563678538303e-09,GE
2.505485340883844e-05,GE
0.3062156044085168,GE
2.0131444831892356e-06,GE
1.2546392982814864e-08,GE
2.45734356363586e-11,GE
0.00040315877058529585,GE
8.698121181337642e-08,GE
6.974203747556185e-07,GE
0.012762090867752636,GE
8.656350872228017e-06,GE
8.328016223728295e-12,GE
4.722711662179269e-09,GE
0.0021137245698095003,GE
2.7659106814175527e-08,GE
4.1172504588609655e-11,GE
0.00010208915733938239,GE
2.050442696298908e-05,GE
7.48253034761528e-05,GE
0.001064111022771868,GE
0.07803019824332284,GE
7.585786253594949e-06,GE
4.0723944971227664e-09,GE
1.5334282402331696e-05,GE
0.0007747788142461703,GE
0.6476928655469596,GE
5.372387849133059e-07,GE
2.4797104937045077e-10,GE
1.0354918428119931e-10,GE
0.0025627463751938234,GE
0.005672632288511437,GE
0.010730649328351154,GE
0.0034809830191785116,GE
2.3321008950292667e-06,GE
5.692897647962257e-05,GE
3.1542405221465154e-09,GE
0.004358950801337785,GE
0.00028066427803910045,GE
4.495966086415484e-07,GE
0.6126029443012966,GE
1.66797904865091e-06,GE
4.010205950198816e-10,GE
0.0030753656365372266,GE
0.00012790555716704358,GE
1.4092008364714061e-07,GE
6.812158088627473e-08,GE
3.5430784724215283e-13,GE
3.095967834993685e-05,GE
1.4386707856109753e-06,GE
2.588342956135475e-08,GE
1.0893319974963491e-08,GE
1.8092465121517546e-06,GE
1.4574433362766262e-05,GE
4.5253926697243554e-10,GE
3.5362601306066724e-06,GE
1.908460345671866e-12,GE
0.027246596441107065,GE
8.927338810982676e-05,GE
5.277285290462995e-06,GE
1.6881034208000126e-09,GE
9.97977831150294e-09,GE
2.3183596988140333e-11,GE
0.003293229943454626,GE
1.2011643245387925e-14,GE
0.006903083234566325,GE
0.002553493232424838,GE
1.3576877885881047e-08,GE
0.14002085685219048,GE
0.0022044900077298787,GE
2.892868662749522e-11,GE
1.479798226199167e-05,GE
6.2236384596568426e-06,GE
1.9123269840197312e-11,GE
0.015428441824108439,GE
6.121238428160333e-10,GE
1.6732464345616803e-06,GE
0.0010364467476603122,GE
1.9152390366122143e-07,GE
6.604806429690205e-05,GE
0.00542586312795774,GE
1.3823670970723503e-07,GE
8.886414801235634e-06,GE
0.001672265551778887,GE
0.00016872481415048052,GE
0.002183430680493257,GE
0.00013338277125204945,GE
7.7609917900253e-12,GE
4.121204979745327e-07,GE
6.42215937634126e-09,GE
0.0020053420978252017,GE
9.440740087066436e-08,GE
0.00013300127621886245,GE
2.437163847770826e-12,GE
1.0605880195648697e-12,GE
2.8778562395373307e-07,GE
5.352556998020438e-06,GE
2.6259342813481855e-07,GE
0.0023987027229981288,GE
5.720999664811942e-06,GE
0.029670949277969788,GE
3.261279231311227e-10,GE
0.0021649479978056462,GE
0.718451374562415,GE
1.821810996975226e-06,GE
2.680593310770109e-08,GE
6.904835294932043e-07,GE
8.061133019835555e-10,GE
7.80527750286688e-05,GE
9.467515306942271e-07,GE
5.018271134153789e-05,GE
6.12721408512604e-07,GE
8.281668638639435e-06,GE
1.6464757135438903e-14,GE
2.972412368096083e-11,GE
6.914383910058362e-06,GE
3.99016204587803e-05,GE
3.534374194101777e-05,GE
0.0744324111789191,GE
4.880056137365173e-14,GE
2.164983795025039e-12,GE
1.0611055977265445e-05,GE
2.872781534511398e-06,GE
0.01014292504248401,GE
0.00012658526059426285,GE
8.507335000821842e-10,GE
3.408208826276878e-06,GE
1.1473219637449914e-05,GE
3.0838725912833986e-06,GE
8.898240712056324e-06,GE
1.381435870682419e-09,GE
3.123734787678761e-13,GE
2.8775024895111643e-07,GE
5.5836960887011886e-11,GE
1.6766808531171333e-08,GE
3.4977316685308267e-06,GE
5.95506529490983e-08,GE
2.621498468904946e-13,GE
0.000550313037185808,GE
0.009422047990937871,GE
0.027484111581922085,GE
0.002337418905726281,GE
2.686680169525005e-06,GE
1.0813308605126203e-09,GE
4.787969374944653e-09,GE
4.670328457322522e-05,GE
0.001983666053618622,GE
7.7731370123463e-08,GE
0.0015293812457858153,GE
1.7219209921848237e-11,GE
6.765652635438257e-07,GE
3.327114544058502e-05,GE
2.7843980491224514e-07,GE
5.583577116388014e-11,GE
1.6443395764368175e-06,GE
1.3690500018743227e-05,GE
9.473290730654513e-05,GE
0.40405090264699867,GE
1.4625391710316274e-06,GE
0.047478503388937235,GE
7.0169309523504324e-09,GE
6.793072675017662e-06,GE
4.833330006073399e-06,GE
0.014808530074441969,GE
0.05422521911059584,GE
1.7160372363823764e-05,GE
9.671222986853024e-07,GE
3.409129310410647e-06,GE
5.964701478976352e-05,GE
2.493515669623354e-06,GE
0.00020705532148107753,GE
0.00015504131488148652,GE
0.008409472400453541,GE
2.5941071752241397e-08,GE
5.7828104669280185e-08,GE
6.132210346463277e-05,GE
2.7081440957607177e-05,GE
6.582912271411408e-08,GE
9.90834898148892e-08,GE
0.00037446481452804497,GE
0.0005597598267105945,GE
2.074145960303433e-11,GE
6.342198074878562e-10,GE
4.638724544347081e-06,GE
8.959469214414874e-05,GE
3.508446436063964e-07,GE
7.64855861605536e-07,GE
2.317938481832569e-06,GE
2.720160326963119e-07,GE
9.749373335891194e-06,GE
4.045477834459237e-06,GE
2.550763064979876e-09,GE
1.743394718446229e-06,GE
3.392744383435794e-06,GE
1.0531687440359352e-11,GE
0.0004100229377918962,GE
6.003103100582901e-09,GE
1.4744129407579418e-05,GE
0.0025342711788824725,GE
1.8691107659925243e-11,GE
6.599046476916735e-06,GE
1.1927063116080873e-05,GE
0.0022424426404692123,GE
1.0349889671755704e-06,GE
1.704310435670834e-06,GE
2.0535125610844716e-05,GE
0.00019079059956032937,GE
0.0029355623795788216,GE
0.3591315394935152,GE
7.036908136154753e-10,GE
8.386460684174016e-08,GE
0.000688589278984531,GE
0.0034466278422476226,GE
0.0011870226878725482,GE
1.0946764507123399e-06,GE
2.2211324460051774e-05,GE
4.613899143879637e-06,GE
1.9339259862258593e-12,GE
2.0804964322858436e-06,GE
0.0016150413432353176,GE
4.876395880171637e-05,GE
0.01418605485675017,GE
2.519434491538359e-11,GE
5.364318834617676e-13,GE
4.175639611425274e-06,GE
0.001703467481436372,GE
4.3014610420081435e-06,GE
0.0199125703933947,GE
2.5073938502067258e-05,GE
0.00013318281351288084,GE
0.0005692182681922703,GE
2.257744612175088e-11,GE
2.0048021540742934e-08,GE
9.316403183761232e-08,GE
6.945150374611063e-07,GE
0.004675982925858874,GE
2.084501044173734e-06,GE
2.2731432949620804e-06,GE
4.371319517540334e-05,GE
0.00040906202827642473,GE
2.095592551226852e-09,GE
0.00010037521568454202,GE
7.20328458676979e-07,GE
1.167221523554662e-13,GE
0.003729259177578429,GE
0.021526786050034268,GE
1.290321384992011e-07,GE
0.008084104942181508,GE
0.04958942411133009,GE
6.409425777219197e-08,GE
1.401609479359706e-09,GE
5.751130845415382e-06,GE
0.0005276073237049275,GE
1.1722429013999178e-07,GE
1.202383639427999e-08,GE
0.008767307640299255,GE
1.0196439809534178e-09,GE
1.2055601176870184e-10,GE
1.0040977228449146e-06,GE
0.22906864846055022,GE
8.196203501314458e-09,GE
4.491878956956021e-09,GE
0.006096297763327214,GE
1.0955254202929591e-07,GE
3.468838140942756e-05,GE
6.4857440837804624e-06,GE
1.368970172171985e-06,GE
0.00023050227001711682,GE
0.0003288997654602571,GE
2.2382901035609412e-10,GE
3.449041211887925e-11,GE
1.8992457213142276e-07,GE
1.915078003712775e-06,GE
1.5050096681592487e-08,GE
8.954342266356612e-08,GE
2.5267962835368887e-06,GE
1.53470866692444e-05,GE
2.233461851744236e-05,GE
0.0005531708153895911,GE
2.0073888561721225e-06,GE
0.0002413322261566025,GE
0.17570600583039697,GE
1.777151565512927e-05,GE
0.0010419131701467899,GE
2.980901266866073e-10,GE
1.2056711343467436e-05,GE
0.03792886475311829,GE
0.16339372508250471,GE
0.041033204014501605,GE
5.785658870213546e-09,GE
0.0032610452782044397,GE
5.542928512646216e-06,GE
0.013606291269772116,GE
1.393581343067603e-10,GE
9.857214068917924e-07,GE
0.001264155981524977,GE
5.627007157452216e-08,GE
0.00023323724581579406,GE
4.0402023055924e-06,GE
1.848313121153907e-05,GE
7.0960586409972665e-09,GE
0.0003065270716913924,GE
0.17491262601226598,GE
1.9571921882855108e-06,GE
0.38380966487020696,GE
4.599112553705744e-08,GE
1.567087022321202e-11,GE
0.0023413080305943433,GE
3.584913280285651e-08,GE
1.2432982234258998e-05,GE
0.00013383642603252805,GE
2.5689497584908644e-05,GE
1.6667361543194317e-14,GE
0.002680756527600741,GE
0.11327686941428682,GE
5.474157468458436e-08,GE
4.6529588535367113e-11,GE
8.380234390914702e-06,GE
0.3596550599516835,GE
0.00019969213386570833,GE
2.6070903129718667e-05,GE
1.0173450885201883e-07,GE
6.104697518276954e-11,GE
3.0340822743107493e-08,GE
4.348185657209901e-11,GE
6.820981255818783e-12,GE
6.821440526125937e-05,GE
8.971167481950405e-06,GE
1.317454690726318e-07,GE
0.0001063936294396788,GE
6.388101264815582e-05,GE
4.5678636198739205e-06,GE
1.6308844426539016e-06,GE
3.552656001766315e-10,GE
6.81480282765958e-05,GE
0.0013978321707811517,GE
1.0103790208931766e-06,GE
0.11233261712012872,GE
1.7222092632864472e-07,GE
3.954684576385229e-05,GE
2.2001755107249573e-06,GE
0.0006085085159472571,GE
0.1926879452292193,GE
1.154100597043862e-06,GE
1.6389646341252912e-09,GE
3.893918690075377e-07,GE
0.001443791321956571,GE
2.5847010778282463e-11,GE
1.8807240295936132e-14,GE
2.8537663179414735e-06,GE
0.0026595183065367934,GE
0.3219423243506414,GE
1.4035484789733254e-06,GE
0.0010442064576935933,GE
0.3681462151963162,GE
0.00015388765650873812,GE
5.1792758271069775e-08,GE
6.16809038796201e-05,GE
5.538994338374782e-05,GE
1.3136276738169528e-05,GE
0.00018032267085017298,GE
0.00011350898775500142,GE
1.3200497189474545e-11,GE
7.694675620680179e-08,GE
2.693324562631106e-05,GE
1.0468892792494632e-05,GE
6.232221004649226e-05,GE
0.0001227924243718284,GE
4.728332326752247e-08,GE
4.205340636506627e-08,GE
1.7097058025117676e-07,GE
4.4277569544165146e-08,GE
3.7508705954857024e-09,GE
5.136433861978993e-05,GE
5.784408741500252e-07,GE
0.013131186249020217,GE
3.1226411415182936e-05,GE
6.372922911526657e-07,GE
1.8864377294521817e-07,GE
3.6878440201625244e-08,GE
2.422278991543346e-10,GE
0.06400610341440781,GE
0.04847903454166388,GE
1.5951963034886562e-08,GE
2.5829208022887084e-08,GE
0.017629453445125443,GE
1.8473560535235958e-05,GE
1.6485551920326378e-10,GE
8.857348496432277e-08,GE
2.4692811254264735e-07,GE
4.073270259903464e-11,GE
2.8662084835088783e-09,GE
2.830015840262343e-06,GE
5.4491973078634956e-08,GE
6.511920933594461e-07,GE
4.5427822723834637e-08,GE
0.003603862168584758,GE
4.994229719273336e-05,GE
2.658924643476074e-06,GE
4.551636080224333e-08,GE
1.3601898359394004e-08,GE
4.8963062147242686e-05,GE
9.628395225063932e-06,GE
1.1514163939617669e-14,GE
3.663971137777545e-13,GE
5.019877018823968e-08,GE
0.0008834165755943746,GE
4.4813619847547504e-09,GE
0.0008630173898519852,GE
0.00039287794737727735,GE
0.005818741362983362,GE
0.0002841031342603274,GE
5.6538583903004623e-08,GE
1.840219526400609e-05,GE
1.1544975016376927e-05,GE
5.329206395867139e-09,GE
2.838735469303621e-09,GE
1.3136027652835205e-07,GE
0.00039767677356436785,GE
3.294098101176085e-05,GE
0.02960635463467273,GE
0.00010868838296384407,GE
1.277272644798114e-09,GE
1.792301953923153e-08,GE
0.11928966356572139,GE
0.8121581153388555,GE
4.3994100870108537e-07,GE
0.9391060443440384,GE
4.8298994364623326e-05,GE
0.011926583715877351,GE
0.06521442777248368,GE
0.000621326143297144,GE
8.199028941152584e-05,GE
5.733039931666201e-09,GE
1.0368533851942653e-06,GE
7.103672896155628e-08,GE
0.11537874154458519,GE
0.0008221212326164737,GE
1.287101271171682e-09,GE
4.6362515795069e-15,GE
6.200264998277998e-06,GE
3.0883095942485697e-10,GE
2.5947229472148095e-06,GE
8.591603688969092e-05,GE
0.0006582655905306685,GE
1.4006365349800809e-07,GE
7.634213093428533e-08,GE
2.63798398646157e-05,GE
0.0003299722135678852,GE
5.135112205540088e-08,GE
1.8100676211209036e-08,GE
9.866210440640896e-08,GE
0.0024418525771869974,GE
3.55107190032442e-10,GE
1.252168342196378e-10,GE
3.379446069420081e-06,GE
0.9002912617015717,GE
0.0004371597767409903,GE
7.063317981776477e-06,GE
2.1316929255830883e-12,GE
0.002169619800522683,GE
2.8359248394734634e-08,GE
0.00022812813640196106,GE
0.0015616867164876546,GE
9.444663658811249e-08,GE
8.137729134321897e-08,GE
0.0473501114585011,GE
1.0121117097934778e-06,GE
3.0597976637308274e-11,GE
0.0035024312121540403,GE
3.7988085760202164e-10,GE
2.6920792092348353e-08,GE
2.121253321664661e-09,GE
2.453915291001522e-06,GE
2.4030616641825345e-11,GE
3.0595542272019174e-06,GE
0.10541147825739502,GE
4.768493930482642e-05,GE
2.140621544623859e-06,GE
1.3643685752559936e-05,GE
0.0001528468324693295,GE
0.00012189834383348998,GE
0.9615811152793461,GE
1.2869262744536752e-11,GE
2.0777814669917468e-05,GE
0.0004002226535998474,GE
6.644282131206997e-07,GE
0.05670565709128707,GE
0.0018378891401498536,GE
8.435118977380035e-10,GE
0.03548325267626182,GE
1.538434343826499e-07,GE
2.108423018743404e-05,GE
3.087669776294183e-09,GE
7.760558384170847e-11,GE
5.046423996878307e-08,GE
0.005580522421551145,GE
9.721107528276744e-10,GE
1.947098208359035e-10,GE
9.040674876963683e-06,GE
4.745794680109327e-06,GE
3.487993744588229e-05,GE
0.0004827068497405995,GE
3.663608195937776e-07,GE
3.142589861330755e-09,GE
1.8947112314138597e-05,GE
5.976097656989703e-05,GE
2.1668802674073147e-12,GE
0.0014849023479713763,GE
1.8205394923659838e-07,GE
9.401272432475032e-05,GE
5.974677393613412e-06,GE
7.207600168504394e-07,GE
0.7484275346642366,GE
3.107554140595453e-07,GE
1.8963999700331788e-06,GE
1.3653636913641905e-05,GE
3.0519504771741096e-09,GE
3.437692925071401e-10,GE
0.0003033835512854993,GE
2.207134090660495e-11,GE
0.00041620824456736115,GE
8.967016908527894e-07,GE
1.257452518542899e-09,GE
3.5892498147287817e-07,GE
4.850118769093194e-06,GE
1.5893234953045404e-08,GE
3.80231993038012e-05,GE
2.6361790422239676e-10,GE
1.4284522726393337e-06,GE
0.0001316778681679129,GE
0.00020122538341813562,GE
0.00048669123152611613,GE
9.521741666694563e-10,GE
1.6630802849936993e-09,GE
7.494229506918555e-13,GE
0.00035048301197777745,GE
7.243378110759442e-09,GE
1.6017169172764653e-05,GE
7.562004871253258e-06,GE
6.103263380081344e-09,GE
1.3611841901110043e-06,GE
0.00014263733424595636,GE
2.3293888372247525e-11,GE
0.7298265712839418,GE
1.4777764570426099e-06,GE
2.21225575001209e-07,GE
6.450753316545124e-05,GE
0.009518301164131993,GE
1.4203414450803784e-05,GE
2.345351875642227e-15,GE
3.162028980044964e-08,GE
0.1839972249135244,GE
7.94553054262472e-06,GE
0.007263037923678401,GE
0.00020602374619192233,GE
5.671418761979085e-07,GE
1.500388946920602e-10,GE
2.438570266652287e-08,GE
6.865639066832056e-08,GE
0.00017195473091607087,GE
0.01732761867294768,GE
0.0014106358602779148,GE
0.006919014467952046,GE
7.118717076227622e-11,GE
0.004093821028159604,GE
5.219832006713567e-11,GE
4.667754569524037e-09,GE
0.07323377709526092,GE
0.00030221980274557374,GE
9.13377862625577e-07,GE
6.314630957513806e-10,GE
0.000964207241748541,GE
0.052435321819864614,GE
0.0019029941260323962,GE
3.292373593718117e-08,GE
2.2236911006200255e-05,GE
3.044968816198736e-07,GE
5.347458908358162e-09,GE
9.83664943718173e-07,GE
0.12443510375892242,GE
1.6019109173158778e-08,GE
2.721653205578938e-06,GE
0.42613642827159937,GE
9.740783202739438e-07,GE
4.771854402898626e-07,GE
2.216906233334495e-12,GE
1.6058005962985522e-06,GE
0.0005615016442617785,GE
2.9902367095311415e-07,GE
7.536610005432098e-09,GE
0.039656717658911864,GE
0.0005516295647739302,GE
2.6679026668981222e-05,GE
1.7166734466052171e-06,GE
1.8164148434011072e-05,GE
0.026404381984137328,GE
0.012677840968994299,GE
0.00554942869022704,GE
0.00041562577166558937,GE
0.005120061547984758,GE
1.6154043093833917e-08,GE
3.61059989419729e-06,GE
0.016365173586880433,GE
0.00027125728325766934,GE
1.1373808711760835e-05,GE
0.00920180717641354,GE
6.919585694264287e-06,GE
4.767206770187165e-10,GE
2.6604984183006187e-08,GE
0.8364650782298331,GE
0.00027764814255038536,GE
1.1367218543247612e-09,GE
0.0010858464542613665,GE
2.7864988549023927e-06,GE
3.0528557256165077e-11,GE
4.794289770032378e-06,GE
8.047294542188897e-08,GE
0.0026398588334510765,GE
0.9983650534976646,GE
5.695146879156243e-06,GE
9.16735729285759e-09,GE
0.0007006996653178305,GE
0.02095305012970894,GE
7.571396354004059e-09,GE
0.0011735867521723026,GE
5.611885707252044e-11,GE
1.623136101746218e-14,GE
7.225031733297445e-14,GE
2.036720919037507e-10,GE
1.4392171620800665e-10,GE
5.6243651647556196e-12,GE
0.08803887143983237,GE
9.200734557051776e-09,GE
1.1419137327985792e-09,GE
9.007645681355432e-09,GE
1.436549439746145e-06,GE
3.827985637790342e-05,GE
1.925793300398264e-08,GE
0.006536407005736755,GE
9.898125030987771e-08,GE
2.471315492368634e-11,GE
6.122159602802443e-10,GE
3.612443499359477e-07,GE
2.3723370091704075e-05,GE
3.531475573166738e-05,GE
5.469713277894543e-10,GE
1.3238401716627004e-07,GE
1.365882287218919e-08,GE
6.206553687610919e-09,GE
3.4558192383498984e-06,GE
1.1778992865569756e-06,GE
1.1249123445003734e-07,GE
1.7957758083623702e-15,GE
0.02776878847480672,GE
3.6216886835560345e-06,GE
1.4665530868647146e-08,GE
1.5481311020800277e-12,GE
0.039859117461565376,GE
4.0620077376166645e-05,GE
5.379561337497476e-07,GE
2.1954869632675883e-08,GE
1.4021715037972584e-09,GE
5.161805083688492e-07,GE
3.78938541786291e-08,GE
0.0003056276695157833,GE
1.763908371548364e-08,GE
7.77773833374475e-07,GE
4.514532361992676e-05,GE
0.9619177337388705,GE
0.0031055720008715494,GE
0.002890498743368744,GE
0.004719474966369736,GE
0.00024569750532875184,GE
0.00840611958513251,GE
0.002144593692612929,GE
2.2831023616598862e-05,GE
7.398051124165375e-06,GE
6.975355132326058e-08,GE
2.392933419098597e-07,GE
3.8605928875203285e-09,GE
1.28857881935023e-08,GE
0.0001225130057006608,GE
1.0730726390286106e-07,GE
6.032992906159443e-09,GE
8.760160772808342e-09,GE
6.202644969873637e-13,GE
8.030034595705202e-07,GE
0.03500920484405517,GE
5.626200639079139e-06,GE
0.009308073971146708,GE
5.746032379687821e-11,GE
2.9327486627267923e-07,GE
1.671329040137697e-05,GE
0.0010319050419070077,GE
1.9267834269242194e-05,GE
0.00014819025133774798,GE
0.00017661720082144956,GE
4.770245303378755e-08,GE
6.239213446016364e-07,GE
0.0004460615126746297,GE
0.00941070664064888,GE
4.116358529968842e-09,GE
5.829087243584958e-08,GE
0.06667061418935447,GE
2.496942981750107e-10,GE
1.199498677265515e-11,GE
8.360796319784188e-07,GE
0.0018746119193122435,GE
0.6887361334938734,GE
0.7476035154108376,GE
2.419691128225457e-10,GE
0.9832093636635986,GE
0.0021418066122710507,GE
3.5237724137354706e-09,GE
7.905331725121455e-06,GE
4.395116112818769e-09,GE
4.6634845489012005e-09,GE
1.8908516296544695e-08,GE
1.7234725395562234e-06,GE
0.0003180517597310687,GE
0.0034800239910051617,GE
